"t0","order_of_test","time_start_battery","order_in_test","order","no_grids","grid1","grid2","grid3","grid4","grid5","grid6","grid7","grid8","pres_grid","correct","response_time","ID","time","t0_absolute","Woman","SD"
1455380001230,2,242053,8,8,7,2,15,5,12,1,13,11,NA,"15,4",0,1.835,"235",0,NA,1,"Sleep Deprivation"
1455380001230,2,257083,9,9,7,11,15,2,4,12,5,16,NA,"2,3",1,4.061,"235",0,NA,1,"Sleep Deprivation"
1455380001230,2,269474,10,10,7,2,10,5,4,16,6,12,NA,"10,2",1,1.433,"235",0,NA,1,"Sleep Deprivation"
1452461728332,3,302077,1,1,7,2,10,7,16,4,12,14,NA,"10,2",1,1.511,"235",1,NA,1,"Sleep Deprivation"
1452461728332,3,314131,2,2,7,3,6,2,8,7,1,13,NA,"5,7",1,1.204,"235",1,NA,1,"Sleep Deprivation"
1452461728332,3,327164,3,3,7,13,15,6,9,5,12,3,NA,"6,3",1,2.189,"235",1,NA,1,"Sleep Deprivation"
1452461728332,3,342612,4,4,7,6,14,4,9,2,15,16,NA,"15,6",0,4.607,"235",1,NA,1,"Sleep Deprivation"
1452461728332,3,354875,5,5,7,8,4,1,6,11,12,7,NA,"15,1",1,1.421,"235",1,NA,1,"Sleep Deprivation"
1452461728332,3,367897,6,6,7,15,4,11,10,3,2,8,NA,"16,2",1,2.179,"235",1,NA,1,"Sleep Deprivation"
1452461728332,3,383012,7,7,7,16,15,1,11,4,9,14,NA,"10,1",1,4.261,"235",1,NA,1,"Sleep Deprivation"
1452461728332,3,394945,8,8,7,5,9,2,10,11,3,14,NA,"5,1",1,1.091,"235",1,NA,1,"Sleep Deprivation"
1452461728332,3,407812,9,9,7,3,13,15,4,14,8,9,NA,"16,5",1,2.027,"235",1,NA,1,"Sleep Deprivation"
1452461728332,3,420680,10,10,7,2,13,10,14,12,6,5,NA,"2,4",0,2.029,"235",1,NA,1,"Sleep Deprivation"
1452492940785,3,315144,1,1,7,5,8,13,1,15,7,2,NA,"7,6",0,1.506,"235",2,NA,1,"Sleep Deprivation"
1452492940785,3,327358,2,2,7,9,6,5,8,7,11,15,NA,"6,2",1,1.376,"235",2,NA,1,"Sleep Deprivation"
1452492940785,3,342646,3,3,7,3,1,12,9,15,11,2,NA,"15,5",1,4.447,"235",2,NA,1,"Sleep Deprivation"
1452492940785,3,357506,4,4,7,5,8,11,16,15,12,2,NA,"8,3",1,4.008,"235",2,NA,1,"Sleep Deprivation"
1452492940785,3,370489,5,5,7,11,14,8,6,12,16,15,NA,"15,7",0,2.141,"235",2,NA,1,"Sleep Deprivation"
1452492940785,3,383788,6,6,7,2,11,1,5,8,14,3,NA,"5,5",1,2.451,"235",2,NA,1,"Sleep Deprivation"
1452492940785,3,396106,7,7,7,16,11,4,6,5,3,15,NA,"16,1",1,1.477,"235",2,NA,1,"Sleep Deprivation"
1452492940785,3,409327,8,8,7,3,12,14,13,10,11,4,NA,"1,7",1,2.38,"235",2,NA,1,"Sleep Deprivation"
1452492940785,3,424948,9,9,7,6,10,12,1,7,5,2,NA,"2,6",1,4.78,"235",2,NA,1,"Sleep Deprivation"
1452492940785,3,439631,10,10,7,8,6,16,4,1,14,3,NA,"6,2",1,3.842,"235",2,NA,1,"Sleep Deprivation"
1452512820614,5,602837,1,1,7,10,16,3,5,12,6,11,NA,"4,4",1,5.18,"235",3,NA,1,"Sleep Deprivation"
1452512820614,5,617816,2,2,7,7,9,4,14,1,12,6,NA,"10,1",1,4.131,"235",3,NA,1,"Sleep Deprivation"
1452512820614,5,630359,3,3,7,3,15,1,11,6,7,14,NA,"7,6",1,1.683,"235",3,NA,1,"Sleep Deprivation"
1452512820614,5,643051,4,4,7,10,1,9,2,5,15,12,NA,"10,4",0,1.85,"235",3,NA,1,"Sleep Deprivation"
1452512820614,5,656727,5,5,7,12,2,10,11,15,8,7,NA,"8,6",0,2.826,"235",3,NA,1,"Sleep Deprivation"
1452512820614,5,668691,6,6,7,1,16,4,9,13,6,2,NA,"11,6",1,1.124,"235",3,NA,1,"Sleep Deprivation"
1452512820614,5,685378,7,7,7,9,11,16,7,13,15,14,NA,"7,4",1,5.846,"235",3,NA,1,"Sleep Deprivation"
1452512820614,5,697926,8,8,7,13,1,14,2,4,15,10,NA,"14,3",1,1.706,"235",3,NA,1,"Sleep Deprivation"
1452512820614,5,710154,9,9,7,12,10,7,11,5,15,4,NA,"12,1",1,1.389,"235",3,NA,1,"Sleep Deprivation"
1452512820614,5,724275,10,10,7,12,11,6,4,9,2,8,NA,"9,6",1,3.283,"235",3,NA,1,"Sleep Deprivation"
1452526607307,3,289899,1,1,7,15,7,9,1,12,3,5,NA,"3,7",1,3.079,"236",0,NA,1,"Sleep Deprivation"
1452526607307,3,302269,2,2,7,10,2,8,16,7,4,11,NA,"10,1",1,1.523,"236",0,NA,1,"Sleep Deprivation"
1452526607307,3,315590,3,3,7,4,2,14,3,6,7,12,NA,"12,7",1,2.474,"236",0,NA,1,"Sleep Deprivation"
1452526607307,3,329564,4,4,7,10,14,8,16,15,2,1,NA,"8,5",1,3.128,"236",0,NA,1,"Sleep Deprivation"
1452526607307,3,341757,5,5,7,5,9,10,14,13,1,4,NA,"14,4",1,1.362,"236",0,NA,1,"Sleep Deprivation"
1452526607307,3,355093,6,6,7,12,11,4,9,2,15,3,NA,"11,2",0,2.492,"236",0,NA,1,"Sleep Deprivation"
1452526607307,3,367718,7,7,7,10,4,13,8,3,14,15,NA,"9,2",1,1.787,"236",0,NA,1,"Sleep Deprivation"
1452526607307,3,383415,8,8,7,10,1,2,4,9,11,3,NA,"3,4",1,4.854,"236",0,NA,1,"Sleep Deprivation"
1452526607307,3,397067,9,9,7,9,11,2,8,14,16,12,NA,"16,6",1,2.812,"236",0,NA,1,"Sleep Deprivation"
1452526607307,3,409988,10,10,7,7,4,12,14,10,3,11,NA,"10,7",1,2.082,"236",0,NA,1,"Sleep Deprivation"
1452461944666,2,174700,1,1,7,3,6,2,7,1,12,4,NA,"7,1",0,1.935,"236",1,NA,1,"Sleep Deprivation"
1452461944666,2,187706,2,2,7,3,15,8,5,4,2,16,NA,"2,6",1,2.158,"236",1,NA,1,"Sleep Deprivation"
1452461944666,2,200473,3,3,7,8,4,1,14,13,7,10,NA,"13,5",1,1.918,"236",1,NA,1,"Sleep Deprivation"
1452461944666,2,213890,4,4,7,6,10,11,7,9,5,4,NA,"8,7",1,2.57,"236",1,NA,1,"Sleep Deprivation"
1452461944666,2,228090,5,5,7,10,2,15,5,14,1,8,NA,"8,4",1,3.355,"236",1,NA,1,"Sleep Deprivation"
1452461944666,2,241453,6,6,7,6,5,8,15,16,7,9,NA,"13,6",1,2.521,"236",1,NA,1,"Sleep Deprivation"
1452461944666,2,254587,7,7,7,16,9,10,7,1,4,15,NA,"2,6",1,2.293,"236",1,NA,1,"Sleep Deprivation"
1452461944666,2,269523,8,8,7,11,1,7,10,16,9,8,NA,"16,7",1,4.094,"236",1,NA,1,"Sleep Deprivation"
1452461944666,2,283970,9,9,7,14,6,2,10,4,1,13,NA,"9,4",1,3.604,"236",1,NA,1,"Sleep Deprivation"
1452461944666,2,297105,10,10,7,6,10,1,7,4,16,14,NA,"1,3",1,2.295,"236",1,NA,1,"Sleep Deprivation"
1452493579954,5,559657,1,1,7,11,1,6,5,13,12,7,NA,"12,4",1,1.849,"236",2,NA,1,"Sleep Deprivation"
1452493579954,5,572484,2,2,7,5,13,15,1,10,14,12,NA,"5,1",1,1.979,"236",2,NA,1,"Sleep Deprivation"
1452493579954,5,586650,3,3,7,4,8,5,16,12,6,13,NA,"12,5",1,3.316,"236",2,NA,1,"Sleep Deprivation"
1452493579954,5,598883,4,4,7,9,13,7,3,16,14,10,NA,"16,5",1,1.391,"236",2,NA,1,"Sleep Deprivation"
1452493579954,5,611151,5,5,7,9,8,16,2,3,15,14,NA,"9,1",1,1.427,"236",2,NA,1,"Sleep Deprivation"
1452493579954,5,623671,6,6,7,12,3,9,6,14,11,2,NA,"12,1",0,1.674,"236",2,NA,1,"Sleep Deprivation"
1452493579954,5,637867,7,7,7,2,8,11,7,12,13,5,NA,"13,6",1,3.353,"236",2,NA,1,"Sleep Deprivation"
1452493579954,5,652651,8,8,7,12,3,8,10,15,6,7,NA,"12,1",1,3.943,"236",2,NA,1,"Sleep Deprivation"
1452493579954,5,665253,9,9,7,6,9,11,14,5,4,1,NA,"9,2",1,1.761,"236",2,NA,1,"Sleep Deprivation"
1452493579954,5,678467,10,10,7,1,4,15,7,14,3,2,NA,"7,7",1,2.371,"236",2,NA,1,"Sleep Deprivation"
1452512492897,5,552208,1,1,7,7,11,4,12,1,2,6,NA,"2,6",1,3.655,"236",3,NA,1,"Sleep Deprivation"
1452512492897,5,564757,2,2,7,4,1,15,10,6,9,14,NA,"4,1",1,1.703,"236",3,NA,1,"Sleep Deprivation"
1452512492897,5,582804,3,3,7,8,11,2,15,12,6,1,NA,"2,4",0,7.196,"236",3,NA,1,"Sleep Deprivation"
1452512492897,5,596369,4,4,7,6,4,10,11,5,16,1,NA,"4,2",0,2.722,"236",3,NA,1,"Sleep Deprivation"
1452512492897,5,610019,5,5,7,8,13,10,1,11,4,15,NA,"11,5",1,2.81,"236",3,NA,1,"Sleep Deprivation"
1452512492897,5,622571,6,6,7,3,16,7,15,5,10,14,NA,"3,1",1,1.712,"236",3,NA,1,"Sleep Deprivation"
1452512492897,5,638153,7,7,7,2,4,8,9,1,11,16,NA,"11,6",0,4.737,"236",3,NA,1,"Sleep Deprivation"
1452512492897,5,654601,8,8,7,15,9,12,1,10,4,8,NA,"16,7",1,5.601,"236",3,NA,1,"Sleep Deprivation"
1452512492897,5,667235,9,9,7,10,4,7,12,9,8,14,NA,"9,1",1,1.787,"236",3,NA,1,"Sleep Deprivation"
1452512492897,5,679819,10,10,7,5,10,11,3,1,7,16,NA,"12,7",1,1.743,"236",3,NA,1,"Sleep Deprivation"
1452525399596,1,17919,1,1,7,8,1,7,9,13,14,4,NA,"9,4",1,1.421,"238",0,NA,1,"Sleep Deprivation"
1452525399596,1,30680,2,2,7,11,9,4,14,1,12,7,NA,"16,7",1,1.908,"238",0,NA,1,"Sleep Deprivation"
1452525399596,1,42814,3,3,7,13,15,12,16,7,11,5,NA,"5,7",1,1.281,"238",0,NA,1,"Sleep Deprivation"
1452525399596,1,55064,4,4,7,4,11,13,7,15,5,8,NA,"8,7",1,1.41,"238",0,NA,1,"Sleep Deprivation"
1452525399596,1,68180,5,5,7,9,13,10,14,4,7,8,NA,"14,4",1,2.277,"238",0,NA,1,"Sleep Deprivation"
1452525399596,1,80148,6,6,7,6,4,14,12,11,9,1,NA,"6,1",1,1.128,"238",0,NA,1,"Sleep Deprivation"
1452525399596,1,92416,7,7,7,11,13,8,12,6,2,14,NA,"12,5",1,1.415,"238",0,NA,1,"Sleep Deprivation"
1452525399596,1,106731,8,8,7,4,14,12,2,8,3,1,NA,"8,5",0,3.468,"238",0,NA,1,"Sleep Deprivation"
1452525399596,1,120047,9,9,7,14,4,12,8,6,15,16,NA,"15,6",1,2.475,"238",0,NA,1,"Sleep Deprivation"
1452525399596,1,132580,10,10,7,11,12,16,15,14,4,6,NA,"15,4",1,1.692,"238",0,NA,1,"Sleep Deprivation"
1455313014066,2,184654,1,1,7,5,14,7,4,8,2,9,NA,"13,1",1,1.688,"238",1,NA,1,"Control"
1455313014066,2,283286,3,3,7,1,12,9,16,11,13,6,NA,"14,2",1,4.173,"238",1,NA,1,"Control"
1455313014066,2,297005,4,4,7,6,16,5,8,13,4,10,NA,"3,1",1,2.883,"238",1,NA,1,"Control"
1455345511372,4,481279,1,1,7,11,6,2,13,1,5,4,NA,"14,3",1,1.928,"238",2,NA,1,"Control"
1455345511372,4,493877,2,2,7,1,8,3,4,6,10,13,NA,"7,7",1,1.761,"238",2,NA,1,"Control"
1455345511372,4,509359,3,3,7,2,16,13,7,4,8,9,NA,"16,2",1,4.649,"238",2,NA,1,"Control"
1455345511372,4,522538,4,4,7,9,2,1,5,11,10,3,NA,"9,1",1,2.341,"238",2,NA,1,"Control"
1455345511372,4,535314,5,5,7,6,11,15,1,13,7,14,NA,"15,4",1,1.942,"238",2,NA,1,"Control"
1455345511372,4,547967,6,6,7,3,6,2,5,14,15,1,NA,"12,2",1,1.814,"238",2,NA,1,"Control"
1455345511372,4,562229,7,7,7,6,11,3,14,15,4,2,NA,"15,5",1,3.428,"238",2,NA,1,"Control"
1455345511372,4,574619,8,8,7,16,13,6,14,12,1,15,NA,"16,1",1,1.553,"238",2,NA,1,"Control"
1455345511372,4,587587,9,9,7,3,12,4,7,6,16,8,NA,"2,4",1,2.132,"238",2,NA,1,"Control"
1455345511372,4,600910,10,10,7,1,7,8,15,16,5,6,NA,"5,2",1,2.488,"238",2,NA,1,"Control"
1455363871188,4,472210,1,1,7,9,5,11,13,15,16,2,NA,"11,6",0,3.834,"238",3,NA,1,"Control"
1455363871188,4,486401,2,2,7,9,7,12,4,3,10,14,NA,"4,4",1,3.354,"238",3,NA,1,"Control"
1455363871188,4,499056,3,3,7,8,7,5,4,11,10,2,NA,"2,7",1,1.821,"238",3,NA,1,"Control"
1455363871188,4,511126,4,4,7,12,5,2,9,10,15,6,NA,"6,7",1,1.234,"238",3,NA,1,"Control"
1455363871188,4,524064,5,5,7,16,12,14,8,3,10,4,NA,"11,3",1,2.099,"238",3,NA,1,"Control"
1455363871188,4,539096,6,6,7,9,3,14,5,8,7,4,NA,"11,3",1,4.192,"238",3,NA,1,"Control"
1455363871188,4,554262,7,7,7,10,5,13,16,2,15,12,NA,"10,1",1,4.33,"238",3,NA,1,"Control"
1455363871188,4,566557,8,8,7,2,15,3,5,11,16,8,NA,"3,5",1,1.456,"238",3,NA,1,"Control"
1455363871188,4,581879,9,9,7,3,6,11,16,15,1,7,NA,"15,5",0,4.486,"238",3,NA,1,"Control"
1455363871188,4,595548,10,10,7,4,14,9,7,2,10,1,NA,"8,5",1,2.831,"238",3,NA,1,"Control"
1455378570223,5,577717,1,1,7,6,12,8,14,3,4,5,NA,"8,3",1,1.648,"239",0,NA,1,"Control"
1455378570223,5,591122,2,2,7,13,4,5,10,9,6,12,NA,"6,6",1,2.569,"239",0,NA,1,"Control"
1455378570223,5,604147,3,3,7,13,4,5,10,12,3,2,NA,"1,1",1,2.187,"239",0,NA,1,"Control"
1455378570223,5,617357,4,4,7,5,6,1,15,13,9,4,NA,"5,1",1,2.374,"239",0,NA,1,"Control"
1455378570223,5,633958,5,5,7,9,11,15,5,16,8,1,NA,"16,7",1,5.755,"239",0,NA,1,"Control"
1455378570223,5,647231,6,6,7,11,12,14,5,1,16,4,NA,"15,4",1,2.435,"239",0,NA,1,"Control"
1455378570223,5,660020,7,7,7,9,16,14,3,5,15,11,NA,"1,5",1,1.954,"239",0,NA,1,"Control"
1455378570223,5,673661,8,8,7,9,16,14,6,12,15,3,NA,"14,3",0,2.805,"239",0,NA,1,"Control"
1455378570223,5,686667,9,9,7,4,12,15,8,16,5,9,NA,"16,2",0,2.171,"239",0,NA,1,"Control"
1455378570223,5,698873,10,10,7,11,2,7,1,5,8,16,NA,"8,6",1,1.37,"239",0,NA,1,"Control"
1454708240400,5,549709,1,1,7,5,7,3,15,1,12,10,NA,"1,3",1,1.988,"239",1,NA,0,"Sleep Deprivation"
1454708240400,5,562525,2,2,7,11,10,9,5,13,15,16,NA,"5,4",1,1.976,"239",1,NA,0,"Sleep Deprivation"
1454708240400,5,575306,3,3,7,10,1,15,2,5,8,12,NA,"1,5",1,1.933,"239",1,NA,0,"Sleep Deprivation"
1454708240400,5,587780,4,4,7,16,3,8,13,7,2,9,NA,"13,4",0,1.633,"239",1,NA,0,"Sleep Deprivation"
1454708240400,5,600127,5,5,7,2,5,9,12,1,7,3,NA,"1,2",1,1.506,"239",1,NA,0,"Sleep Deprivation"
1454708240400,5,613699,6,6,7,14,8,9,15,2,7,4,NA,"7,6",0,2.732,"239",1,NA,0,"Sleep Deprivation"
1454708240400,5,625782,7,7,7,15,9,4,11,14,10,16,NA,"10,6",1,1.237,"239",1,NA,0,"Sleep Deprivation"
1454708240400,5,638045,8,8,7,14,2,1,7,6,15,13,NA,"16,1",1,1.423,"239",1,NA,0,"Sleep Deprivation"
1454708240400,5,650402,9,9,7,7,12,1,8,4,9,13,NA,"13,7",1,1.516,"239",1,NA,0,"Sleep Deprivation"
1454708240400,5,662523,10,10,7,13,1,11,14,2,15,4,NA,"6,7",1,1.278,"239",1,NA,0,"Sleep Deprivation"
1454738437759,2,141517,1,1,7,12,11,14,7,16,2,5,NA,"14,2",1,2.176,"239",2,NA,0,"Sleep Deprivation"
1454738437759,2,154053,2,2,7,15,10,6,7,1,4,11,NA,"16,5",1,1.693,"239",2,NA,0,"Sleep Deprivation"
1454738437759,2,167034,3,3,7,4,5,6,13,9,7,2,NA,"2,7",1,2.138,"239",2,NA,0,"Sleep Deprivation"
1454738437759,2,179549,4,4,7,15,16,8,10,1,7,5,NA,"15,1",0,1.671,"239",2,NA,0,"Sleep Deprivation"
1454738437759,2,192782,5,5,7,10,3,13,16,6,7,5,NA,"3,2",1,2.385,"239",2,NA,0,"Sleep Deprivation"
1454738437759,2,207908,6,6,7,10,14,8,3,6,13,9,NA,"3,4",1,4.283,"239",2,NA,0,"Sleep Deprivation"
1454738437759,2,222945,7,7,7,15,6,5,8,13,9,11,NA,"15,1",0,4.184,"239",2,NA,0,"Sleep Deprivation"
1454738437759,2,237027,8,8,7,2,5,8,7,15,10,12,NA,"5,2",0,3.242,"239",2,NA,0,"Sleep Deprivation"
1454738437759,2,249706,9,9,7,13,10,4,6,12,1,7,NA,"1,6",1,1.837,"239",2,NA,0,"Sleep Deprivation"
1454738437759,2,264924,10,10,7,6,11,16,8,4,9,10,NA,"4,6",1,4.37,"239",2,NA,0,"Sleep Deprivation"
1454759246928,5,550328,1,1,7,7,11,2,16,9,10,1,NA,"10,6",1,1.374,"239",3,NA,0,"Sleep Deprivation"
1454759246928,5,562862,2,2,7,13,6,15,11,1,9,5,NA,"6,2",1,1.689,"239",3,NA,0,"Sleep Deprivation"
1454759246928,5,575151,3,3,7,15,12,2,5,13,3,11,NA,"8,5",1,1.444,"239",3,NA,0,"Sleep Deprivation"
1454759246928,5,588706,4,4,7,3,1,8,15,2,9,7,NA,"15,5",0,2.712,"239",3,NA,0,"Sleep Deprivation"
1454759246928,5,601034,5,5,7,8,9,6,16,4,3,7,NA,"16,4",0,1.484,"239",3,NA,0,"Sleep Deprivation"
1454759246928,5,615236,6,6,7,3,15,8,1,6,2,12,NA,"2,6",0,3.36,"239",3,NA,0,"Sleep Deprivation"
1454759246928,5,627378,7,7,7,10,1,16,2,8,4,9,NA,"7,6",1,1.301,"239",3,NA,0,"Sleep Deprivation"
1454759246928,5,639879,8,8,7,9,5,6,11,13,8,14,NA,"7,2",1,1.657,"239",3,NA,0,"Sleep Deprivation"
1454759246928,5,652121,9,9,7,2,8,4,1,10,15,12,NA,"1,6",1,1.401,"239",3,NA,0,"Sleep Deprivation"
1454759246928,5,664108,10,10,7,6,1,2,9,7,14,16,NA,"1,2",1,1.143,"239",3,NA,0,"Sleep Deprivation"
1454773819986,4,400430,1,1,7,4,7,6,16,5,14,8,NA,"5,5",1,3.422,"240",0,NA,0,"Sleep Deprivation"
1454773819986,4,413880,2,2,7,11,3,4,16,7,12,9,NA,"4,3",1,2.608,"240",0,NA,0,"Sleep Deprivation"
1454773819986,4,425938,3,3,7,16,7,8,4,11,9,15,NA,"2,7",1,1.21,"240",0,NA,0,"Sleep Deprivation"
1454773819986,4,438113,4,4,7,12,10,1,14,3,11,7,NA,"9,7",1,1.328,"240",0,NA,0,"Sleep Deprivation"
1454773819986,4,450656,5,5,7,8,5,14,1,12,9,10,NA,"10,7",1,1.698,"240",0,NA,0,"Sleep Deprivation"
1454773819986,4,463269,6,6,7,8,10,2,12,4,5,15,NA,"8,5",1,1.76,"240",0,NA,0,"Sleep Deprivation"
1454773819986,4,475292,7,7,7,5,10,1,16,3,7,11,NA,"5,3",1,1.177,"240",0,NA,0,"Sleep Deprivation"
1454773819986,4,487906,8,8,7,2,6,8,4,11,15,13,NA,"9,4",1,1.768,"240",0,NA,0,"Sleep Deprivation"
1454773819986,4,500178,9,9,7,10,12,14,3,11,8,1,NA,"8,1",1,1.434,"240",0,NA,0,"Sleep Deprivation"
1454773819986,4,512000,10,10,7,9,5,7,10,4,6,16,NA,"16,7",1,0.981,"240",0,NA,0,"Sleep Deprivation"
1454708625596,5,651931,1,1,7,4,10,12,16,9,1,5,NA,"9,5",0,3.525,"240",1,NA,0,"Sleep Deprivation"
1454708625596,5,672269,2,2,7,5,9,10,6,11,2,14,NA,"2,6",1,9.372,"240",1,NA,0,"Sleep Deprivation"
1454708625596,5,686968,3,3,7,13,14,5,9,15,16,7,NA,"15,5",1,3.818,"240",1,NA,0,"Sleep Deprivation"
1454708625596,5,725052,5,5,7,16,5,14,8,13,7,4,NA,"8,4",1,4.206,"240",1,NA,0,"Sleep Deprivation"
1454708625596,5,737743,6,6,7,6,5,13,3,11,1,12,NA,"15,4",1,1.768,"240",1,NA,0,"Sleep Deprivation"
1454708625596,5,753183,7,7,7,16,13,6,14,8,12,11,NA,"12,6",0,4.502,"240",1,NA,0,"Sleep Deprivation"
1454708625596,5,765870,8,8,7,9,11,3,14,13,4,12,NA,"12,7",1,1.78,"240",1,NA,0,"Sleep Deprivation"
1454708625596,5,778417,9,9,7,5,13,15,14,11,8,3,NA,"7,6",1,1.616,"240",1,NA,0,"Sleep Deprivation"
1454708625596,5,790833,10,10,7,14,4,13,8,3,5,10,NA,"14,1",1,1.5,"240",1,NA,0,"Sleep Deprivation"
1454738548405,2,168176,1,1,7,15,7,10,13,14,5,6,NA,"7,5",1,1.708,"241",0,NA,0,"Sleep Deprivation"
1454738548405,2,183279,2,2,7,14,5,3,11,13,6,1,NA,"5,4",0,4.19,"241",0,NA,0,"Sleep Deprivation"
1454738548405,2,195553,3,3,7,15,1,11,8,14,16,6,NA,"6,7",1,1.363,"241",0,NA,0,"Sleep Deprivation"
1454738548405,2,208523,4,4,7,5,12,14,10,16,9,13,NA,"14,3",1,2.051,"241",0,NA,0,"Sleep Deprivation"
1454738548405,2,222786,5,5,7,9,2,4,13,11,12,5,NA,"2,2",1,3.361,"241",0,NA,0,"Sleep Deprivation"
1454738548405,2,235885,6,6,7,4,8,6,12,10,15,5,NA,"14,6",1,2.187,"241",0,NA,0,"Sleep Deprivation"
1454738548405,2,249856,7,7,7,8,5,14,10,6,4,3,NA,"5,6",1,3.023,"241",0,NA,0,"Sleep Deprivation"
1454738548405,2,262976,8,8,7,4,16,10,3,12,6,1,NA,"8,1",1,2.207,"241",0,NA,0,"Sleep Deprivation"
1454738548405,2,277785,9,9,7,14,8,7,9,5,3,1,NA,"8,2",1,3.881,"241",0,NA,0,"Sleep Deprivation"
1454738548405,2,293582,10,10,7,4,2,7,9,5,1,15,NA,"7,3",1,4.861,"241",0,NA,0,"Sleep Deprivation"
1453760932455,4,512589,2,2,7,8,16,12,11,15,13,10,NA,"5,1",1,2.49,"241",1,NA,0,"Control"
1453760932455,4,567010,4,4,7,8,13,15,5,1,3,4,NA,"15,3",1,6.804,"241",1,NA,0,"Control"
1453760932455,4,607453,6,6,7,8,2,16,15,1,5,11,NA,"1,2",1,5.225,"241",1,NA,0,"Control"
1453760932455,4,621400,7,7,7,2,1,16,10,13,11,3,NA,"5,7",1,3.091,"241",1,NA,0,"Control"
1453760932455,4,634902,8,8,7,6,1,7,15,10,5,16,NA,"6,1",1,2.649,"241",1,NA,0,"Control"
1453760932455,4,651908,9,9,7,14,15,11,3,13,1,8,NA,"1,6",1,6.15,"241",1,NA,0,"Control"
1453760932455,4,667120,10,10,7,6,8,10,16,3,4,9,NA,"10,3",1,4.358,"241",1,NA,0,"Control"
1453792556574,1,20253,1,1,7,10,16,15,12,11,2,9,NA,"15,3",1,3.634,"241",2,NA,0,"Control"
1453792556574,1,35146,2,2,7,12,13,9,5,4,14,7,NA,"9,4",1,3.502,"241",2,NA,0,"Control"
1453792556574,1,47733,3,3,7,10,7,1,11,15,2,6,NA,"7,2",1,1.722,"241",2,NA,0,"Control"
1453792556574,1,62344,4,4,7,10,8,14,16,12,6,9,NA,"6,6",0,3.733,"241",2,NA,0,"Control"
1453792556574,1,75628,5,5,7,9,10,3,12,11,15,14,NA,"12,5",0,2.427,"241",2,NA,0,"Control"
1453792556574,1,92998,6,6,7,5,3,10,13,1,11,7,NA,"10,3",1,6.507,"241",2,NA,0,"Control"
1453792556574,1,108331,7,7,7,4,7,8,12,10,3,1,NA,"15,1",1,4.466,"241",2,NA,0,"Control"
1453792556574,1,121315,8,8,7,4,10,7,14,1,2,5,NA,"6,4",0,2.13,"241",2,NA,0,"Control"
1453792556574,1,133535,9,9,7,12,11,13,8,15,3,14,NA,"12,1",1,1.352,"241",2,NA,0,"Control"
1453792556574,1,148228,10,10,7,15,13,5,10,14,6,3,NA,"10,4",1,3.834,"241",2,NA,0,"Control"
1453808546073,5,654562,2,2,7,12,15,2,4,7,5,13,NA,"7,5",0,7.987,"241",3,NA,0,"Control"
1453808546073,5,668614,3,3,7,8,7,6,16,12,1,11,NA,"8,4",1,3.18,"241",3,NA,0,"Control"
1453808546073,5,681415,4,4,7,5,15,8,3,10,4,1,NA,"8,3",1,1.947,"241",3,NA,0,"Control"
1453808546073,5,695119,5,5,7,2,4,9,5,10,15,7,NA,"11,1",1,2.848,"241",3,NA,0,"Control"
1453808546073,5,709848,6,6,7,15,2,8,13,7,10,4,NA,"1,7",1,3.872,"241",3,NA,0,"Control"
1453808546073,5,722599,7,7,7,16,1,11,6,14,5,12,NA,"1,2",1,1.897,"241",3,NA,0,"Control"
1453808546073,5,736969,8,8,7,3,12,9,7,16,13,15,NA,"13,6",1,3.485,"241",3,NA,0,"Control"
1453808546073,5,750482,9,9,7,14,5,10,13,2,7,11,NA,"7,6",0,2.651,"241",3,NA,0,"Control"
1453808546073,5,770715,10,10,7,8,4,9,10,14,1,11,NA,"10,4",1,9.355,"241",3,NA,0,"Control"
1453825862395,3,298127,1,1,7,10,1,6,12,13,5,9,NA,"4,3",1,2.385,"242",0,NA,0,"Control"
1453825862395,3,311962,2,2,7,11,4,7,8,3,6,5,NA,"10,5",0,2.978,"242",0,NA,0,"Control"
1453825862395,3,324820,3,3,7,10,6,4,5,11,13,2,NA,"11,5",1,2.002,"242",0,NA,0,"Control"
1453825862395,3,339211,4,4,7,10,8,2,3,1,9,12,NA,"8,4",0,3.522,"242",0,NA,0,"Control"
1453825862395,3,352878,5,5,7,12,9,16,6,5,2,15,NA,"11,5",1,2.812,"242",0,NA,0,"Control"
1453825862395,3,369418,6,6,7,7,13,16,1,14,12,8,NA,"11,6",1,5.655,"242",0,NA,0,"Control"
1453825862395,3,382158,7,7,7,16,8,13,5,2,6,1,NA,"1,7",1,1.875,"242",0,NA,0,"Control"
1453825862395,3,395120,8,8,7,2,12,13,9,4,14,7,NA,"11,7",1,2.101,"242",0,NA,0,"Control"
1453825862395,3,408123,9,9,7,15,4,5,6,16,9,12,NA,"2,4",1,2.149,"242",0,NA,0,"Control"
1453825862395,3,420912,10,10,7,2,8,6,14,1,16,13,NA,"15,7",1,1.932,"242",0,NA,0,"Control"
1453757464081,1,17842,1,1,7,6,10,14,9,15,2,5,NA,"6,1",1,1.23,"242",1,NA,0,"Control"
1453757464081,1,30807,2,2,7,6,4,5,14,10,11,7,NA,"5,3",1,2.03,"242",1,NA,0,"Control"
1453757464081,1,43053,3,3,7,14,3,7,11,6,10,15,NA,"8,4",1,1.316,"242",1,NA,0,"Control"
1453757464081,1,56083,4,4,7,5,13,4,3,8,15,2,NA,"3,4",1,2.074,"242",1,NA,0,"Control"
