"","id","date","time","t0","order_of_test","time_start_battery","order_in_test","order","no_grids","grid1","grid2","grid3","grid4","grid5","grid6","grid7","grid8","pres_grid","correct","response_time","t0_absolute"
"196","SI_106_4","2015-02-27","16:43:09",1425051776681,5,475948,2,2,7,7,13,8,9,5,4,10,NA,"10,7",1,1.038,NA
"197","SI_106_4","2015-02-27","16:43:21",1425051776681,5,488249,3,3,7,15,8,7,16,6,10,5,NA,"16,7",1,1.457,NA
"198","SI_106_4","2015-02-27","16:43:33",1425051776681,5,500816,4,4,7,13,8,7,16,2,12,9,NA,"11,4",1,1.722,NA
"199","SI_106_4","2015-02-27","16:43:46",1425051776681,5,513366,5,5,7,4,2,6,14,8,9,5,NA,"6,3",0,1.706,NA
"200","SI_106_4","2015-02-27","16:43:58",1425051776681,5,525398,6,6,7,13,15,2,8,14,5,9,NA,"16,6",1,1.185,NA
"201","SI_106_4","2015-02-27","16:44:10",1425051776681,5,538514,7,7,7,7,4,9,8,16,15,10,NA,"7,1",1,2.276,NA
"202","SI_106_4","2015-02-27","16:44:23",1425051776681,5,550681,8,8,7,6,5,11,13,1,16,10,NA,"3,3",1,1.317,NA
"203","SI_106_4","2015-02-27","16:44:35",1425051776681,5,562733,9,9,7,3,2,14,16,10,5,9,NA,"9,7",1,1.212,NA
"204","SI_106_4","2015-02-27","16:44:47",1425051776681,5,574702,10,10,7,10,2,8,1,4,14,5,NA,"7,7",1,1.125,NA
"205","SI_106_Kväll","2015-02-26","22:31:33",1424986293055,2,124363,1,1,7,1,2,7,12,4,3,10,NA,"14,3",1,2.792,NA
"206","SI_106_Kväll","2015-02-26","22:31:46",1424986293055,2,136729,2,2,7,11,2,8,7,16,12,5,NA,"15,5",1,1.51,NA
"207","SI_106_Kväll","2015-02-26","22:31:59",1424986293055,2,150196,3,3,7,11,13,15,7,9,14,12,NA,"11,1",1,2.619,NA
"208","SI_106_Kväll","2015-02-26","22:32:12",1424986293055,2,164529,4,4,7,4,14,3,9,10,8,1,NA,"9,2",1,3.473,NA
"209","SI_106_Kväll","2015-02-26","22:32:26",1424986293055,2,177132,5,5,7,7,16,5,1,3,14,6,NA,"15,1",1,1.759,NA
"210","SI_106_Kväll","2015-02-26","22:32:39",1424986293055,2,189082,6,6,7,10,4,9,15,1,2,8,NA,"3,7",1,1.101,NA
"211","SI_106_Kväll","2015-02-26","22:32:51",1424986293055,2,201146,7,7,7,8,9,11,2,15,7,3,NA,"3,7",1,1.216,NA
"212","SI_106_Kväll","2015-02-26","22:33:03",1424986293055,2,213380,8,8,7,3,12,4,9,16,11,2,NA,"9,1",1,1.386,NA
"213","SI_106_Kväll","2015-02-26","22:33:15",1424986293055,2,225346,9,9,7,13,9,6,2,3,4,11,NA,"13,7",1,1.123,NA
"214","SI_106_Kväll","2015-02-26","22:33:27",1424986293055,2,237253,10,10,7,9,13,4,5,1,8,10,NA,"16,3",1,1.061,NA
"215","SI_107","2015-03-01","22:30:44",1425245444071,5,643440,1,1,7,6,14,13,12,10,4,11,NA,"14,4",1,2.952,NA
"216","SI_107","2015-03-01","22:30:57",1425245444071,5,656844,2,2,7,5,13,8,10,7,4,9,NA,"2,3",1,2.549,NA
"217","SI_107","2015-03-01","22:31:11",1425245444071,5,670929,3,3,7,11,7,14,5,1,4,15,NA,"11,3",1,3.231,NA
"218","SI_107","2015-03-01","22:31:25",1425245444071,5,688331,4,4,7,9,10,12,13,2,1,3,NA,"2,5",1,6.541,NA
"219","SI_107","2015-03-01","22:31:42",1425245444071,5,700391,5,5,7,11,2,9,15,4,7,1,NA,"1,7",1,1.208,NA
"220","SI_107","2015-03-01","22:31:54",1425245444071,5,714949,6,6,7,16,13,5,7,12,4,8,NA,"7,1",1,3.704,NA
"221","SI_107","2015-03-01","22:32:09",1425245444071,5,728101,7,7,7,6,10,15,4,11,7,5,NA,"7,1",1,2.296,NA
"222","SI_107","2015-03-01","22:32:22",1425245444071,5,740236,8,8,7,4,8,11,16,3,15,14,NA,"7,7",1,1.28,NA
"223","SI_107","2015-03-01","22:32:34",1425245444071,5,753529,9,9,7,7,10,4,3,8,13,6,NA,"3,4",0,2.437,NA
"224","SI_107","2015-03-01","22:32:48",1425245444071,5,766110,10,10,7,14,2,5,16,8,7,3,NA,"3,7",1,1.721,NA
"225","SI_107","2015-03-02","07:37:06",1425278226398,5,570648,1,1,7,14,16,10,4,8,1,6,NA,"7,6",1,1.561,NA
"226","SI_107","2015-03-02","07:37:18",1425278226398,5,583632,2,2,7,16,8,12,4,10,1,6,NA,"10,2",0,2.119,NA
"227","SI_107","2015-03-02","07:37:31",1425278226398,5,596174,3,3,7,16,14,13,7,9,15,2,NA,"16,5",1,1.683,NA
"228","SI_107","2015-03-02","07:37:44",1425278226398,5,608651,4,4,7,7,11,3,15,6,1,12,NA,"15,4",0,1.624,NA
"229","SI_107","2015-03-02","07:37:56",1425278226398,5,623555,5,5,7,16,6,4,2,15,8,10,NA,"8,6",1,4.051,NA
"230","SI_107","2015-03-02","07:38:11",1425278226398,5,636226,6,6,7,5,4,11,10,6,9,16,NA,"10,4",0,1.817,NA
"231","SI_107","2015-03-02","07:38:24",1425278226398,5,649172,7,7,7,8,9,11,6,16,13,15,NA,"7,5",1,2.093,NA
"232","SI_107","2015-03-02","07:38:37",1425278226398,5,674445,8,8,7,10,12,1,7,6,9,3,NA,"7,4",0,14.417,NA
"233","SI_107","2015-03-02","07:39:02",1425278226398,5,686546,9,9,7,10,11,8,2,15,6,16,NA,"10,7",1,1.217,NA
"234","SI_107","2015-03-02","07:39:14",1425278226398,5,699694,10,10,7,5,1,12,9,11,4,3,NA,"12,3",1,2.285,NA
"235","SI_107","2015-03-02","12:37:49",1425296269743,2,162799,1,1,7,2,5,4,12,13,7,6,NA,"2,5",1,2.434,NA
"236","SI_107","2015-03-02","12:38:03",1425296269743,2,177039,2,2,7,11,9,4,12,13,10,7,NA,"13,3",1,3.376,NA
"237","SI_107","2015-03-02","12:38:17",1425296269743,2,190194,3,3,7,14,6,13,2,12,4,5,NA,"14,1",1,2.287,NA
"238","SI_107","2015-03-02","12:38:30",1425296269743,2,203247,4,4,7,2,1,7,5,12,10,4,NA,"1,5",1,2.166,NA
"239","SI_107","2015-03-02","12:38:43",1425296269743,2,216788,5,5,7,14,4,6,3,11,1,12,NA,"1,1",1,2.674,NA
"240","SI_107","2015-03-02","12:38:57",1425296269743,2,231326,6,6,7,13,7,5,9,6,11,2,NA,"3,3",1,3.663,NA
"241","SI_107","2015-03-02","12:39:11",1425296269743,2,243942,7,7,7,2,10,11,3,6,15,13,NA,"15,6",1,1.753,NA
"242","SI_107","2015-03-02","12:39:24",1425296269743,2,256754,8,8,7,3,9,6,16,13,4,11,NA,"4,6",0,1.951,NA
"243","SI_107","2015-03-02","12:39:37",1425296269743,2,269795,9,9,7,11,3,10,1,12,16,2,NA,"12,1",1,2.183,NA
"244","SI_107","2015-03-02","12:39:50",1425296269743,2,284102,10,10,7,3,7,5,11,9,1,2,NA,"8,4",1,3.456,NA
"245","SI_107","2015-03-02","17:32:34",1425313954261,2,145078,1,1,7,15,6,14,16,13,3,4,NA,"6,1",1,1.898,NA
"246","SI_107","2015-03-02","17:32:47",1425313954261,2,158859,2,2,7,4,14,10,7,6,16,11,NA,"3,2",1,2.923,NA
"247","SI_107","2015-03-02","17:33:00",1425313954261,2,171080,3,3,7,3,11,5,2,15,4,12,NA,"12,2",1,1.34,NA
"248","SI_107","2015-03-02","17:33:13",1425313954261,2,183332,4,4,7,10,9,5,3,6,13,14,NA,"13,6",1,1.397,NA
"249","SI_107","2015-03-02","17:33:25",1425313954261,2,196461,5,5,7,14,8,13,9,1,3,4,NA,"13,3",0,2.27,NA
"250","SI_107","2015-03-02","17:33:38",1425313954261,2,209093,6,6,7,14,13,2,6,16,7,4,NA,"1,1",1,1.781,NA
"251","SI_107","2015-03-02","17:33:51",1425313954261,2,221628,7,7,7,1,2,9,4,3,16,8,NA,"3,5",0,1.685,NA
"252","SI_107","2015-03-02","17:34:03",1425313954261,2,235507,8,8,7,10,4,3,12,13,1,2,NA,"10,1",1,3.024,NA
"253","SI_107","2015-03-02","17:34:17",1425313954261,2,256635,9,9,7,15,3,13,7,12,9,8,NA,"6,6",1,10.275,NA
"254","SI_107","2015-03-02","17:34:38",1425313954261,2,272685,10,10,7,3,9,15,6,8,12,1,NA,"10,1",0,5.198,NA
"255","SI_108B_Morgon","2015-03-01","22:22:29",1425244949019,1,19060,1,1,7,13,6,10,16,1,3,5,NA,"6,2",1,2.415,NA
"256","SI_108B_Morgon","2015-03-01","22:22:42",1425244949019,1,32756,2,2,7,8,1,16,4,6,15,5,NA,"1,4",1,2.715,NA
"257","SI_108B_Morgon","2015-03-01","22:22:56",1425244949019,1,45548,3,3,7,16,4,15,6,7,11,5,NA,"16,7",1,1.827,NA
"258","SI_108B_Morgon","2015-03-01","22:23:08",1425244949019,1,58515,4,4,7,12,9,16,6,2,13,11,NA,"11,7",1,1.987,NA
"259","SI_108B_Morgon","2015-03-01","22:23:21",1425244949019,1,72284,5,5,7,16,10,12,1,15,6,5,NA,"2,5",0,2.775,NA
"260","SI_108B_Morgon","2015-03-01","22:23:35",1425244949019,1,90280,6,6,7,7,12,15,14,9,16,4,NA,"7,1",0,6.986,NA
"261","SI_108B_Morgon","2015-03-01","22:23:53",1425244949019,1,102602,7,7,7,7,15,14,4,12,10,6,NA,"12,5",1,1.617,NA
"262","SI_108B_Morgon","2015-03-01","22:24:05",1425244949019,1,115769,8,8,7,6,13,10,8,9,4,15,NA,"5,7",1,2.199,NA
"263","SI_108B_Morgon","2015-03-01","22:24:19",1425244949019,1,128363,9,9,7,7,8,3,4,15,6,16,NA,"3,1",1,1.621,NA
"264","SI_108B_Morgon","2015-03-01","22:24:31",1425244949019,1,141278,10,10,7,2,8,13,6,15,14,4,NA,"2,7",1,1.939,NA
"265","SI_108B_Morgon","2015-03-01","22:36:27",1425245787432,4,378711,1,1,7,16,15,3,5,4,7,6,NA,"3,3",0,1.963,NA
"266","SI_108B_Morgon","2015-03-01","22:36:40",1425245787432,4,392859,2,2,7,14,8,15,2,11,9,13,NA,"14,4",0,3.155,NA
"267","SI_108B_Morgon","2015-03-01","22:36:54",1425245787432,4,408599,3,3,7,7,9,6,3,10,14,8,NA,"11,4",0,4.759,NA
"268","SI_108B_Morgon","2015-03-01","22:37:10",1425245787432,4,421335,4,4,7,11,12,10,9,15,7,5,NA,"15,4",1,1.754,NA
"269","SI_108B_Morgon","2015-03-01","22:37:23",1425245787432,4,434004,5,5,7,7,16,14,4,8,9,1,NA,"10,4",1,1.691,NA
"270","SI_108B_Morgon","2015-03-01","22:37:35",1425245787432,4,446392,6,6,7,9,4,2,14,16,10,1,NA,"10,6",0,1.408,NA
"271","SI_108B_Morgon","2015-03-01","22:37:48",1425245787432,4,458765,7,7,7,12,5,14,9,2,11,13,NA,"13,7",1,1.402,NA
"272","SI_108B_Morgon","2015-03-01","22:38:00",1425245787432,4,471703,8,8,7,15,12,8,10,7,1,6,NA,"9,2",1,1.921,NA
"273","SI_108B_Morgon","2015-03-01","22:38:13",1425245787432,4,484437,9,9,7,14,9,2,7,5,16,13,NA,"6,6",1,1.745,NA
"274","SI_108B_Morgon","2015-03-01","22:38:26",1425245787432,4,496766,10,10,7,1,11,2,14,4,5,10,NA,"13,4",1,1.338,NA
"275","SI_108B_Morgon","2015-03-02","07:27:13",1425277633095,3,245153,1,1,7,10,14,9,12,7,15,2,NA,"9,3",1,2.155,NA
"276","SI_108B_Morgon","2015-03-02","07:27:26",1425277633095,3,260533,2,2,7,11,1,16,6,9,2,5,NA,"16,3",1,4.351,NA
"277","SI_108B_Morgon","2015-03-02","07:27:41",1425277633095,3,272823,3,3,7,8,4,9,7,5,3,16,NA,"8,1",1,1.399,NA
"278","SI_108B_Morgon","2015-03-02","07:27:53",1425277633095,3,288346,4,4,7,7,6,1,10,13,5,14,NA,"5,4",1,4.563,NA
"279","SI_108B_Morgon","2015-03-02","07:28:09",1425277633095,3,302317,5,5,7,7,12,14,6,8,4,16,NA,"4,6",0,2.998,NA
"280","SI_108B_Morgon","2015-03-02","07:28:23",1425277633095,3,322473,6,6,7,7,16,4,13,5,12,9,NA,"12,3",0,9.212,NA
"281","SI_108B_Morgon","2015-03-02","07:28:43",1425277633095,3,337279,7,7,7,11,5,12,15,1,3,14,NA,"5,5",0,3.811,NA
"282","SI_108B_Morgon","2015-03-02","07:28:58",1425277633095,3,349773,8,8,7,5,7,2,9,8,6,10,NA,"10,2",1,1.527,NA
"283","SI_108B_Morgon","2015-03-02","07:29:10",1425277633095,3,362070,9,9,7,16,3,1,11,8,7,14,NA,"10,3",1,1.308,NA
"284","SI_108B_Morgon","2015-03-02","07:29:23",1425277633095,3,374868,10,10,7,12,11,8,2,5,16,7,NA,"15,1",1,1.779,NA
"285","SI_108B_Morgon","2015-03-02","12:34:59",1425296099513,2,156649,1,1,7,13,7,6,16,3,5,11,NA,"2,2",1,1.709,NA
"286","SI_108B_Morgon","2015-03-02","12:35:12",1425296099513,2,168866,2,2,7,5,16,15,8,4,7,13,NA,"5,1",1,1.214,NA
"287","SI_108B_Morgon","2015-03-02","12:35:24",1425296099513,2,181498,3,3,7,13,4,12,9,3,11,8,NA,"10,2",1,1.65,NA
"288","SI_108B_Morgon","2015-03-02","12:35:37",1425296099513,2,198559,4,4,7,12,11,1,13,4,14,3,NA,"6,5",1,6.071,NA
"289","SI_108B_Morgon","2015-03-02","12:35:54",1425296099513,2,210791,5,5,7,15,11,1,6,7,12,16,NA,"6,2",1,1.269,NA
"290","SI_108B_Morgon","2015-03-02","12:36:06",1425296099513,2,223660,6,6,7,7,5,2,1,16,9,13,NA,"13,7",1,1.906,NA
"291","SI_108B_Morgon","2015-03-02","12:36:19",1425296099513,2,236001,7,7,7,15,14,8,1,10,13,11,NA,"14,4",1,1.353,NA
"292","SI_108B_Morgon","2015-03-02","12:36:31",1425296099513,2,250129,8,8,7,15,11,1,3,6,16,9,NA,"7,1",1,3.149,NA
"293","SI_108B_Morgon","2015-03-02","12:36:45",1425296099513,2,262278,9,9,7,10,1,13,15,8,9,4,NA,"7,4",1,1.154,NA
"294","SI_108B_Morgon","2015-03-02","12:36:57",1425296099513,2,277304,10,10,7,13,2,11,7,1,14,3,NA,"7,4",1,4.066,NA
"295","SI_108B_Morgon","2015-03-02","16:53:34",1425311614229,3,225902,1,1,7,1,2,15,6,5,3,14,NA,"15,5",1,2.259,NA
"296","SI_108B_Morgon","2015-03-02","16:53:47",1425311614229,3,238838,2,2,7,1,15,16,8,12,9,14,NA,"16,3",1,1.961,NA
"297","SI_108B_Morgon","2015-03-02","16:54:00",1425311614229,3,250991,3,3,7,14,12,13,1,5,6,10,NA,"14,1",1,1.183,NA
"298","SI_108B_Morgon","2015-03-02","16:54:12",1425311614229,3,262999,4,4,7,2,1,4,6,13,16,9,NA,"1,2",1,1.039,NA
"299","SI_108B_Morgon","2015-03-02","16:54:24",1425311614229,3,275459,5,5,7,7,1,5,4,15,2,8,NA,"13,4",1,1.49,NA
"300","SI_108B_Morgon","2015-03-02","16:54:37",1425311614229,3,287549,6,6,7,5,7,3,13,1,6,16,NA,"16,7",0,1.112,NA
"301","SI_108B_Morgon","2015-03-02","16:54:49",1425311614229,3,299652,7,7,7,15,12,8,11,2,7,3,NA,"12,2",1,1.119,NA
"302","SI_108B_Morgon","2015-03-02","16:55:01",1425311614229,3,312233,8,8,7,12,11,9,6,1,5,3,NA,"8,4",1,1.615,NA
"303","SI_108B_Morgon","2015-03-02","16:55:13",1425311614229,3,324499,9,9,7,8,12,9,4,15,5,16,NA,"11,4",1,1.286,NA
"304","SI_108B_Morgon","2015-03-02","16:55:26",1425311614229,3,337150,10,10,7,3,9,1,16,10,15,14,NA,"12,3",0,1.625,NA
"305","SI_109","2015-03-10","22:09:51",1426021791150,2,154543,1,1,7,3,8,14,5,2,12,1,NA,"1,7",1,1.115,NA
"306","SI_109","2015-03-10","22:10:03",1426021791150,2,168060,2,2,7,11,12,4,2,7,16,5,NA,"8,1",1,2.676,NA
"307","SI_109","2015-03-10","22:10:16",1426021791150,2,180370,3,3,7,7,12,9,1,5,10,8,NA,"16,6",0,1.476,NA
"308","SI_109","2015-03-10","22:10:28",1426021791150,2,193198,4,4,7,4,15,2,8,7,13,10,NA,"8,4",1,1.991,NA
"309","SI_109","2015-03-10","22:10:41",1426021791150,2,205200,5,5,7,13,5,8,10,7,3,14,NA,"8,3",1,1.159,NA
"310","SI_109","2015-03-10","22:10:53",1426021791150,2,217192,6,6,7,16,14,3,1,12,9,13,NA,"9,6",1,1.151,NA
"311","SI_109","2015-03-10","22:11:05",1426021791150,2,230297,7,7,7,4,3,2,9,6,14,16,NA,"15,6",0,2.269,NA
"312","SI_109","2015-03-10","22:11:18",1426021791150,2,243231,8,8,7,5,12,3,16,11,9,13,NA,"16,1",0,2.097,NA
"313","SI_109","2015-03-10","22:11:31",1426021791150,2,256154,9,9,7,4,9,3,1,6,14,8,NA,"11,1",1,2.089,NA
"314","SI_109","2015-03-10","22:11:44",1426021791150,2,269311,10,10,7,15,7,5,9,12,16,10,NA,"5,3",1,2.323,NA
"315","SI_109","2015-03-11","07:42:13",1426056133873,2,155322,1,1,7,12,16,4,3,13,2,1,NA,"16,4",1,1.602,NA
"316","SI_109","2015-03-11","07:42:26",1426056133873,2,167377,2,2,7,12,16,9,10,6,1,13,NA,"10,4",1,1.215,NA
"317","SI_109","2015-03-11","07:42:38",1426056133873,2,181967,3,3,7,12,10,2,16,7,1,14,NA,"1,6",1,3.755,NA
"318","SI_109","2015-03-11","07:42:52",1426056133873,2,194423,4,4,7,9,5,7,1,8,16,13,NA,"5,3",1,1.622,NA
"319","SI_109","2015-03-11","07:43:05",1426056133873,2,207580,5,5,7,3,14,11,6,5,13,15,NA,"14,7",0,2.321,NA
"320","SI_109","2015-03-11","07:43:18",1426056133873,2,219836,6,6,7,16,3,2,1,4,9,12,NA,"15,3",1,1.422,NA
"321","SI_109","2015-03-11","07:43:30",1426056133873,2,231896,7,7,7,2,12,10,3,8,11,13,NA,"13,7",1,1.226,NA
"322","SI_109","2015-03-11","07:43:42",1426056133873,2,244582,8,8,7,1,16,7,15,11,2,9,NA,"1,7",1,1.847,NA
"323","SI_109","2015-03-11","07:43:55",1426056133873,2,256555,9,9,7,15,5,3,14,10,12,16,NA,"6,6",1,1.14,NA
"324","SI_109","2015-03-11","07:44:07",1426056133873,2,270045,10,10,7,9,14,4,3,8,16,10,NA,"4,3",1,2.655,NA
"325","SI_109","2015-03-11","12:33:07",1426073587326,3,257944,1,1,7,14,12,2,15,9,4,13,NA,"4,5",0,1.16,NA
"326","SI_109","2015-03-11","12:33:19",1426073587326,3,270717,2,2,7,4,1,5,16,7,14,6,NA,"12,4",0,1.936,NA
"327","SI_109","2015-03-11","12:33:32",1426073587326,3,283039,3,3,7,13,12,10,6,3,5,15,NA,"3,5",1,1.486,NA
"328","SI_109","2015-03-11","12:33:44",1426073587326,3,295409,4,4,7,5,14,4,10,2,7,3,NA,"5,6",1,1.524,NA
"329","SI_109","2015-03-11","12:33:56",1426073587326,3,307948,5,5,7,7,10,16,6,13,2,3,NA,"7,3",0,1.698,NA
"330","SI_109","2015-03-11","12:34:09",1426073587326,3,320225,6,6,7,6,5,11,1,9,2,16,NA,"4,5",1,1.44,NA
"331","SI_109","2015-03-11","12:34:21",1426073587326,3,335668,7,7,7,15,16,14,7,11,1,4,NA,"16,2",0,4.598,NA
"332","SI_109","2015-03-11","12:34:37",1426073587326,3,347751,8,8,7,8,2,9,6,7,10,3,NA,"11,3",1,1.228,NA
"333","SI_109","2015-03-11","12:34:49",1426073587326,3,360040,9,9,7,9,10,8,2,12,3,13,NA,"13,7",1,1.451,NA
"334","SI_109","2015-03-11","12:35:01",1426073587326,3,372169,10,10,7,8,14,12,11,10,3,16,NA,"8,1",1,1.295,NA
"335","SI_109","2015-03-11","16:56:48",1426089408789,5,832356,1,1,7,13,14,10,7,4,3,15,NA,"2,7",1,2.381,NA
"336","SI_109","2015-03-11","16:57:02",1426089408789,5,844443,2,2,7,15,10,6,14,9,8,11,NA,"1,7",1,1.259,NA
"337","SI_109","2015-03-11","16:57:14",1426089408789,5,856575,3,3,7,11,10,2,15,3,14,9,NA,"4,3",1,1.299,NA
"338","SI_109","2015-03-11","16:57:26",1426089408789,5,868727,4,4,7,4,9,2,1,16,3,5,NA,"1,4",1,1.319,NA
"339","SI_109","2015-03-11","16:57:38",1426089408789,5,880710,5,5,7,4,8,5,13,10,3,6,NA,"4,1",1,1.15,NA
"340","SI_109","2015-03-11","16:57:50",1426089408789,5,893114,6,6,7,8,12,14,5,15,16,9,NA,"16,6",1,1.573,NA
"341","SI_109","2015-03-11","16:58:02",1426089408789,5,905434,7,7,7,11,9,4,10,7,5,6,NA,"10,4",0,1.492,NA
"342","SI_109","2015-03-11","16:58:15",1426089408789,5,917688,8,8,7,12,14,4,9,1,15,13,NA,"13,7",1,1.422,NA
"343","SI_109","2015-03-11","16:58:27",1426089408789,5,930188,9,9,7,14,8,10,15,7,4,6,NA,"7,5",1,1.668,NA
"344","SI_109","2015-03-11","16:58:39",1426089408789,5,942183,10,10,7,7,9,16,1,13,10,6,NA,"6,7",1,1.164,NA
"345","SI_110_Kväll","2015-03-10","22:42:07",1426023727967,4,378817,1,1,7,11,14,1,10,4,3,12,NA,"15,1",1,2.513,NA
"346","SI_110_Kväll","2015-03-10","22:42:21",1426023727967,4,391186,2,2,7,7,11,14,9,13,15,10,NA,"9,4",1,1.317,NA
"347","SI_110_Kväll","2015-03-10","22:42:33",1426023727967,4,405167,3,3,7,12,10,4,13,11,7,9,NA,"6,7",1,2.925,NA
"348","SI_110_Kväll","2015-03-10","22:42:47",1426023727967,4,417727,4,4,7,4,6,7,3,12,15,14,NA,"14,7",1,1.529,NA
"349","SI_110_Kväll","2015-03-10","22:43:00",1426023727967,4,432070,5,5,7,2,13,4,3,15,7,14,NA,"7,6",1,3.254,NA
"350","SI_110_Kväll","2015-03-10","22:43:14",1426023727967,4,444648,6,6,7,14,7,8,4,6,2,10,NA,"16,4",1,1.466,NA
"351","SI_110_Kväll","2015-03-10","22:43:27",1426023727967,4,457465,7,7,7,3,11,2,13,4,8,6,NA,"3,7",0,1.758,NA
"352","SI_110_Kväll","2015-03-10","22:43:40",1426023727967,4,469777,8,8,7,14,13,10,6,3,12,16,NA,"7,7",1,1.251,NA
"353","SI_110_Kväll","2015-03-10","22:43:52",1426023727967,4,482369,9,9,7,4,5,15,13,11,6,10,NA,"13,4",0,1.502,NA
"354","SI_110_Kväll","2015-03-10","22:44:05",1426023727967,4,494893,10,10,7,8,7,6,3,15,1,11,NA,"11,7",1,1.429,NA
"355","SI_110_Morgon","2015-03-11","08:04:12",1426057452706,3,249245,1,1,7,12,1,3,4,13,14,15,NA,"15,7",1,2.056,NA
"356","SI_110_Morgon","2015-03-11","08:04:25",1426057452706,3,262434,2,2,7,7,12,9,13,8,14,11,NA,"14,6",0,2.162,NA
"357","SI_110_Morgon","2015-03-11","08:04:38",1426057452706,3,275268,3,3,7,13,10,4,6,15,8,12,NA,"6,4",0,1.823,NA
"358","SI_110_Morgon","2015-03-11","08:04:51",1426057452706,3,287851,4,4,7,15,9,10,4,12,13,8,NA,"12,5",0,1.569,NA
"359","SI_110_Morgon","2015-03-11","08:05:04",1426057452706,3,300944,5,5,7,1,14,13,16,5,8,2,NA,"14,5",1,2.026,NA
"360","SI_110_Morgon","2015-03-11","08:05:17",1426057452706,3,313887,6,6,7,14,16,13,12,7,8,4,NA,"6,7",1,1.9,NA
"361","SI_110_Morgon","2015-03-11","08:05:30",1426057452706,3,326463,7,7,7,2,1,4,12,13,14,10,NA,"1,2",1,1.537,NA
"362","SI_110_Morgon","2015-03-11","08:05:43",1426057452706,3,339360,8,8,7,9,6,5,13,15,11,1,NA,"6,2",0,1.839,NA
"363","SI_110_Morgon","2015-03-11","08:05:55",1426057452706,3,353301,9,9,7,9,4,13,8,15,6,5,NA,"15,5",0,2.946,NA
"364","SI_110_Morgon","2015-03-11","08:06:09",1426057452706,3,365909,10,10,7,8,7,9,5,2,10,11,NA,"11,7",1,1.577,NA
"365","SI_110_Morgon","2015-03-11","12:36:52",1426073812628,5,512708,1,1,7,4,13,16,2,6,14,9,NA,"2,4",0,6.085,NA
"366","SI_110_Morgon","2015-03-11","12:37:09",1426073812628,5,536081,2,2,7,10,2,11,3,12,6,4,NA,"13,7",0,12.344,NA
"367","SI_110_Morgon","2015-03-11","12:37:33",1426073812628,5,569516,3,3,7,13,15,12,10,11,8,9,NA,"11,5",0,22.337,NA
"368","SI_110_Morgon","2015-03-11","12:38:06",1426073812628,5,581989,4,4,7,6,13,15,8,7,16,12,NA,"5,1",1,1.439,NA
"369","SI_110_Morgon","2015-03-11","12:38:19",1426073812628,5,593950,5,5,7,4,14,15,5,8,7,13,NA,"3,3",1,0.934,NA
"370","SI_110_Morgon","2015-03-11","12:38:30",1426073812628,5,605876,6,6,7,8,10,2,11,14,16,6,NA,"14,5",0,0.894,NA
"371","SI_110_Morgon","2015-03-11","12:38:42",1426073812628,5,618077,7,7,7,4,7,3,14,6,1,12,NA,"12,7",0,1.179,NA
"372","SI_110_Morgon","2015-03-11","12:38:55",1426073812628,5,630095,8,8,7,11,3,13,7,6,15,4,NA,"8,6",1,0.994,NA
"373","SI_110_Morgon","2015-03-11","12:39:07",1426073812628,5,642010,9,9,7,16,4,9,8,14,3,6,NA,"6,7",0,0.902,NA
"374","SI_110_Morgon","2015-03-11","12:39:19",1426073812628,5,654040,10,10,7,2,5,15,10,1,3,11,NA,"11,7",0,0.995,NA
"375","SI_110_Morgon","2015-03-11","16:48:42",1426088922095,2,157380,1,1,7,1,12,8,6,7,3,14,NA,"7,5",0,1.888,NA
"376","SI_110_Morgon","2015-03-11","16:48:55",1426088922095,2,169755,2,2,7,1,2,8,16,12,3,10,NA,"8,5",0,1.319,NA
"377","SI_110_Morgon","2015-03-11","16:49:07",1426088922095,2,184974,3,3,7,13,9,7,11,10,1,6,NA,"5,7",0,4.137,NA
"378","SI_110_Morgon","2015-03-11","16:49:22",1426088922095,2,198294,4,4,7,1,15,11,8,16,12,6,NA,"12,6",0,2.306,NA
"379","SI_110_Morgon","2015-03-11","16:49:35",1426088922095,2,210989,5,5,7,1,11,10,12,9,3,7,NA,"12,4",1,1.645,NA
"380","SI_110_Morgon","2015-03-11","16:49:48",1426088922095,2,223180,6,6,7,5,8,12,3,1,7,6,NA,"8,2",1,1.145,NA
"381","SI_110_Morgon","2015-03-11","16:50:00",1426088922095,2,235839,7,7,7,6,12,13,14,4,9,5,NA,"14,4",1,1.608,NA
"382","SI_110_Morgon","2015-03-11","16:50:13",1426088922095,2,249876,8,8,7,5,6,7,8,16,3,14,NA,"16,5",1,2.994,NA
"383","SI_110_Morgon","2015-03-11","16:50:27",1426088922095,2,264495,9,9,7,12,13,11,14,1,2,16,NA,"14,7",1,3.583,NA
"384","SI_110_Morgon","2015-03-11","16:50:42",1426088922095,2,276848,10,10,7,4,13,9,6,5,1,3,NA,"15,1",1,1.237,NA
"385","SI_111","2015-03-09","22:04:24",1425935064087,1,20882,1,1,7,9,13,15,5,4,2,14,NA,"8,5",1,4.281,NA
"386","SI_111","2015-03-09","22:04:39",1425935064087,1,34410,2,2,7,16,4,13,1,14,11,15,NA,"2,4",1,2.613,NA
"387","SI_111","2015-03-09","22:33:40",1425936820287,4,418910,1,1,7,15,11,10,5,4,12,16,NA,"1,2",1,1.652,NA
"388","SI_111","2015-03-09","22:33:52",1425936820287,4,431408,2,2,7,4,3,11,6,10,1,13,NA,"3,2",1,1.578,NA
